"ID_ITEM","PRODUCT","CATEGORY"
"132289","ITEM 132289","HEALTH"
"132290","ITEM 132290","HOME"
"131987","ITEM 131987","ELECTRONICS"
"133170","ITEM 133170","HOME"
"133171","ITEM 133171","HOME"
"133172","ITEM 133172","KITCHEN"
"133173","ITEM 133173","SPORTS"
"133264","ITEM 133264","OTHERS"
"133508","ITEM 133508","HOME"
"133509","ITEM 133509","ELECTRONICS"
"133513","ITEM 133513","OTHERS"
"133520","ITEM 133520","OTHERS"
"133521","ITEM 133521","ELECTRONICS"
"133522","ITEM 133522","ELECTRONICS"
"132523","ITEM 132523","HOME"
"132524","ITEM 132524","HOME"
"132525","ITEM 132525","HOME"
"132745","ITEM 132745","BEAUTY"
"132746","ITEM 132746","FASHION"
"132747","ITEM 132747","FASHION"
"132748","ITEM 132748","FASHION"
"132749","ITEM 132749","ELECTRONICS"
"132750","ITEM 132750","KITCHEN"
"132751","ITEM 132751","KITCHEN"
"132752","ITEM 132752","KITCHEN"
"132753","ITEM 132753","HOME"
"132754","ITEM 132754","HOME"
"132755","ITEM 132755","HEALTH"
"132756","ITEM 132756","KITCHEN"
"132757","ITEM 132757","ELECTRONICS"
"132758","ITEM 132758","KITCHEN"
"132759","ITEM 132759","KITCHEN"
"132760","ITEM 132760","ELECTRONICS"
"132203","ITEM 132203","HEALTH"
"131538","ITEM 131538","HEALTH"
"132278","ITEM 132278","HOME"
"132664","ITEM 132664","KITCHEN"
"132665","ITEM 132665","ELECTRONICS"
"132291","ITEM 132291","HOME"
"132301","ITEM 132301","HOME"
"132302","ITEM 132302","HOME"
"132303","ITEM 132303","OTHERS"
"132362","ITEM 132362","OTHERS"
"132432","ITEM 132432","OTHERS"
"132570","ITEM 132570","HOME"
"132571","ITEM 132571","HOME"
"132572","ITEM 132572","SPORTS"
"132573","ITEM 132573","SPORTS"
"132574","ITEM 132574","SPORTS"
"132575","ITEM 132575","SPORTS"
"132576","ITEM 132576","ELECTRONICS"
"132577","ITEM 132577","KITCHEN"
"132578","ITEM 132578","KITCHEN"
"132579","ITEM 132579","KITCHEN"
"132580","ITEM 132580","KITCHEN"
"132581","ITEM 132581","KITCHEN"
"132582","ITEM 132582","KITCHEN"
"132583","ITEM 132583","KITCHEN"
"132584","ITEM 132584","KITCHEN"
"132585","ITEM 132585","KITCHEN"
"132586","ITEM 132586","KITCHEN"
"132660","ITEM 132660","KITCHEN"
"132879","ITEM 132879","ELECTRONICS"
"133130","ITEM 133130","OTHERS"
"133131","ITEM 133131","OTHERS"
"133174","ITEM 133174","OTHERS"
"133175","ITEM 133175","OTHERS"
"133176","ITEM 133176","OTHERS"
"133565","ITEM 133565","KITCHEN"
"133570","ITEM 133570","HEALTH"
"133571","ITEM 133571","TOYS"
"133572","ITEM 133572","ELECTRONICS"
"132210","ITEM 132210","OTHERS"
"132212","ITEM 132212","OTHERS"
"132436","ITEM 132436","OTHERS"
"132437","ITEM 132437","OTHERS"
"132438","ITEM 132438","OTHERS"
"132439","ITEM 132439","OTHERS"
"132440","ITEM 132440","OTHERS"
"132600","ITEM 132600","HOME"
"132804","ITEM 132804","KITCHEN"
"132809","ITEM 132809","KITCHEN"
"132827","ITEM 132827","HOME"
"132836","ITEM 132836","OTHERS"
"132837","ITEM 132837","KITCHEN"
"132838","ITEM 132838","HOME"
"132839","ITEM 132839","HOME"
"132840","ITEM 132840","HOME"
"133115","ITEM 133115","OTHERS"
"133116","ITEM 133116","OTHERS"
"132882","ITEM 132882","KITCHEN"
"133058","ITEM 133058","ELECTRONICS"
"133057","ITEM 133057","ELECTRONICS"
"133062","ITEM 133062","SPORTS"
"131981","ITEM 131981","BEAUTY"
"132241","ITEM 132241","OTHERS"
"132242","ITEM 132242","OTHERS"
"132587","ITEM 132587","KITCHEN"
"132588","ITEM 132588","KITCHEN"
"132589","ITEM 132589","KITCHEN"
"132590","ITEM 132590","KITCHEN"
"132591","ITEM 132591","HOME"
"132592","ITEM 132592","HOME"
"132593","ITEM 132593","SPORTS"
"132594","ITEM 132594","SPORTS"
"132595","ITEM 132595","HOME"
"132596","ITEM 132596","HOME"
"132597","ITEM 132597","HOME"
"132598","ITEM 132598","KITCHEN"
"132599","ITEM 132599","KITCHEN"
"132636","ITEM 132636","OTHERS"
"119997","ITEM 119997","KITCHEN"
"132677","ITEM 132677","KITCHEN"
"132678","ITEM 132678","HOME"
"132679","ITEM 132679","OTHERS"
"132680","ITEM 132680","OTHERS"
"132869","ITEM 132869","OTHERS"
"133137","ITEM 133137","OTHERS"
"133138","ITEM 133138","OTHERS"
"133139","ITEM 133139","OTHERS"
"133576","ITEM 133576","TOYS"
"133588","ITEM 133588","HEALTH"
"133591","ITEM 133591","OTHERS"
"133593","ITEM 133593","OTHERS"
"133594","ITEM 133594","OTHERS"
"133595","ITEM 133595","OTHERS"
"133596","ITEM 133596","OTHERS"
"133473","ITEM 133473","ELECTRONICS"
"133504","ITEM 133504","ELECTRONICS"
"133600","ITEM 133600","KITCHEN"
"132688","ITEM 132688","ELECTRONICS"
"132700","ITEM 132700","KITCHEN"
"132226","ITEM 132226","KITCHEN"
"132841","ITEM 132841","HOME"
"132842","ITEM 132842","KITCHEN"
"131537","ITEM 131537","KITCHEN"
"132476","ITEM 132476","KITCHEN"
"132475","ITEM 132475","KITCHEN"
"132358","ITEM 132358","ELECTRONICS"
"132796","ITEM 132796","OTHERS"
"132653","ITEM 132653","KITCHEN"
"131982","ITEM 131982","BEAUTY"
"132315","ITEM 132315","KITCHEN"
"132321","ITEM 132321","OTHERS"
"132467","ITEM 132467","HOME"
"132468","ITEM 132468","HOME"
"132471","ITEM 132471","HOME"
"132472","ITEM 132472","HOME"
"132473","ITEM 132473","HOME"
"132474","ITEM 132474","KITCHEN"
"132478","ITEM 132478","KITCHEN"
"132481","ITEM 132481","KITCHEN"
"132482","ITEM 132482","KITCHEN"
"132484","ITEM 132484","KITCHEN"
"132486","ITEM 132486","BEAUTY"
"132126","ITEM 132126","OTHERS"
"132127","ITEM 132127","OTHERS"
"132128","ITEM 132128","HOME"
"132130","ITEM 132130","HOME"
"132131","ITEM 132131","ELECTRONICS"
"132132","ITEM 132132","ELECTRONICS"
"132133","ITEM 132133","KITCHEN"
"132763","ITEM 132763","HOME"
"132807","ITEM 132807","ELECTRONICS"
"132657","ITEM 132657","KITCHEN"
"133337","ITEM 133337","KITCHEN"
"132379","ITEM 132379","OTHERS"
"132648","ITEM 132648","ELECTRONICS"
"132649","ITEM 132649","KITCHEN"
"132834","ITEM 132834","OTHERS"
"132479","ITEM 132479","HOME"
"130418","ITEM 130418","KITCHEN"
"130417","ITEM 130417","KITCHEN"
"130433","ITEM 130433","KITCHEN"
"130420","ITEM 130420","KITCHEN"
"132859","ITEM 132859","OTHERS"
"132861","ITEM 132861","OTHERS"
"132862","ITEM 132862","OTHERS"
"132874","ITEM 132874","KITCHEN"
"133162","ITEM 133162","KITCHEN"
"133161","ITEM 133161","KITCHEN"
"133281","ITEM 133281","OTHERS"
"133064","ITEM 133064","KITCHEN"
"133322","ITEM 133322","KITCHEN"
"132844","ITEM 132844","OTHERS"
"132845","ITEM 132845","OTHERS"
"132846","ITEM 132846","OTHERS"
"132847","ITEM 132847","OTHERS"
"132852","ITEM 132852","OTHERS"
"132853","ITEM 132853","OTHERS"
"132876","ITEM 132876","OTHERS"
"132912","ITEM 132912","OTHERS"
"132913","ITEM 132913","KITCHEN"
"132916","ITEM 132916","OTHERS"
"133010","ITEM 133010","OTHERS"
"133079","ITEM 133079","BEAUTY"
"133080","ITEM 133080","HOME"
"133081","ITEM 133081","HOME"
"133082","ITEM 133082","HOME"
"133083","ITEM 133083","HOME"
"133084","ITEM 133084","HOME"
"133085","ITEM 133085","HOME"
"133088","ITEM 133088","OTHERS"
"133105","ITEM 133105","KITCHEN"
"133106","ITEM 133106","KITCHEN"
"132359","ITEM 132359","ELECTRONICS"
"133338","ITEM 133338","KITCHEN"
"133339","ITEM 133339","HEALTH"
"133340","ITEM 133340","OTHERS"
"133341","ITEM 133341","OTHERS"
"133342","ITEM 133342","OTHERS"
"133343","ITEM 133343","OTHERS"
"133344","ITEM 133344","OTHERS"
"133345","ITEM 133345","OTHERS"
"133346","ITEM 133346","OTHERS"
"133347","ITEM 133347","OTHERS"
"133348","ITEM 133348","OTHERS"
"133601","ITEM 133601","ELECTRONICS"
"133614","ITEM 133614","KITCHEN"
"133621","ITEM 133621","ELECTRONICS"
"132445","ITEM 132445","OTHERS"
"132446","ITEM 132446","OTHERS"
"132447","ITEM 132447","OTHERS"
"132448","ITEM 132448","OTHERS"
"132449","ITEM 132449","OTHERS"
"132450","ITEM 132450","OTHERS"
"132458","ITEM 132458","HOME"
"132635","ITEM 132635","HEALTH"
"132880","ITEM 132880","KITCHEN"
"132886","ITEM 132886","HOME"
"132888","ITEM 132888","OTHERS"
"132890","ITEM 132890","HEALTH"
"132917","ITEM 132917","OTHERS"
"132919","ITEM 132919","OTHERS"
"132159","ITEM 132159","HOME"
"132160","ITEM 132160","ELECTRONICS"
"132161","ITEM 132161","KITCHEN"
"132251","ITEM 132251","OTHERS"
"132252","ITEM 132252","OTHERS"
"132253","ITEM 132253","OTHERS"
"132442","ITEM 132442","OTHERS"
"132443","ITEM 132443","OTHERS"
"132444","ITEM 132444","OTHERS"
"135633","ITEM 135633","ELECTRONICS"
"133351","ITEM 133351","OTHERS"
"133352","ITEM 133352","OTHERS"
"133395","ITEM 133395","OTHERS"
"133396","ITEM 133396","OTHERS"
"133397","ITEM 133397","KITCHEN"
"133398","ITEM 133398","KITCHEN"
"135632","ITEM 135632","KITCHEN"
"132201","ITEM 132201","HOME"
"131239","ITEM 131239","KITCHEN"
"133078","ITEM 133078","KITCHEN"
"133108","ITEM 133108","KITCHEN"
"133120","ITEM 133120","OTHERS"
"133122","ITEM 133122","OTHERS"
"133123","ITEM 133123","OTHERS"
"133129","ITEM 133129","OTHERS"
"133216","ITEM 133216","HOME"
"133217","ITEM 133217","KITCHEN"
"133279","ITEM 133279","SPORTS"
"133036","ITEM 133036","ELECTRONICS"
"133233","ITEM 133233","OTHERS"
"133234","ITEM 133234","OTHERS"
"132820","ITEM 132820","OTHERS"
"132821","ITEM 132821","OTHERS"
"132822","ITEM 132822","OTHERS"
"132823","ITEM 132823","OTHERS"
"132824","ITEM 132824","OTHERS"
"132650","ITEM 132650","KITCHEN"
"133506","ITEM 133506","ELECTRONICS"
"132626","ITEM 132626","SPORTS"
"132477","ITEM 132477","KITCHEN"
"132994","ITEM 132994","OTHERS"
"132995","ITEM 132995","OTHERS"
"132996","ITEM 132996","OTHERS"
"132997","ITEM 132997","OTHERS"
"132998","ITEM 132998","OTHERS"
"132999","ITEM 132999","OTHERS"
"133000","ITEM 133000","OTHERS"
"133001","ITEM 133001","OTHERS"
"133047","ITEM 133047","OTHERS"
"133048","ITEM 133048","OTHERS"
"133049","ITEM 133049","OTHERS"
"133050","ITEM 133050","OTHERS"
"133051","ITEM 133051","OTHERS"
"133052","ITEM 133052","OTHERS"
"133054","ITEM 133054","OTHERS"
"133090","ITEM 133090","KITCHEN"
"133091","ITEM 133091","KITCHEN"
"132129","ITEM 132129","OTHERS"
"132425","ITEM 132425","OTHERS"
"132426","ITEM 132426","OTHERS"
"133238","ITEM 133238","KITCHEN"
"133239","ITEM 133239","KITCHEN"
"133240","ITEM 133240","HOME"
"133241","ITEM 133241","HOME"
"133242","ITEM 133242","HOME"
"133243","ITEM 133243","HOME"
"133244","ITEM 133244","HOME"
"133245","ITEM 133245","KITCHEN"
"133246","ITEM 133246","ELECTRONICS"
"133247","ITEM 133247","ELECTRONICS"
"133269","ITEM 133269","KITCHEN"
"133403","ITEM 133403","KITCHEN"
"133404","ITEM 133404","KITCHEN"
"132111","ITEM 132111","OTHERS"
"132516","ITEM 132516","HOME"
"132910","ITEM 132910","SPORTS"
"132911","ITEM 132911","ELECTRONICS"
"130924","ITEM 130924","KITCHEN"
"133063","ITEM 133063","SPORTS"
"133160","ITEM 133160","KITCHEN"
"133323","ITEM 133323","OTHERS"
"133379","ITEM 133379","SPORTS"
"133068","ITEM 133068","HEALTH"
"132708","ITEM 132708","KITCHEN"
"130926","ITEM 130926","KITCHEN"
"133360","ITEM 133360","ELECTRONICS"
"133361","ITEM 133361","HOME"
"133362","ITEM 133362","KITCHEN"
"133363","ITEM 133363","HOME"
"133364","ITEM 133364","HOME"
"133366","ITEM 133366","OTHERS"
"133367","ITEM 133367","OTHERS"
"133368","ITEM 133368","OTHERS"
"133369","ITEM 133369","OTHERS"
"133370","ITEM 133370","OTHERS"
"133371","ITEM 133371","OTHERS"
"132097","ITEM 132097","OTHERS"
"132694","ITEM 132694","HOME"
"132695","ITEM 132695","KITCHEN"
"132828","ITEM 132828","HOME"
"132830","ITEM 132830","HOME"
"132831","ITEM 132831","HOME"
"132832","ITEM 132832","KITCHEN"
"132833","ITEM 132833","HOME"
"132808","ITEM 132808","ELECTRONICS"
"132704","ITEM 132704","HOME"
"133093","ITEM 133093","ELECTRONICS"
"133094","ITEM 133094","ELECTRONICS"
"133152","ITEM 133152","OTHERS"
"133153","ITEM 133153","OTHERS"
"133156","ITEM 133156","OTHERS"
"133158","ITEM 133158","OTHERS"
"133159","ITEM 133159","OTHERS"
"133410","ITEM 133410","KITCHEN"
"133415","ITEM 133415","KITCHEN"
"133417","ITEM 133417","KITCHEN"
"133418","ITEM 133418","KITCHEN"
"133420","ITEM 133420","KITCHEN"
"133422","ITEM 133422","KITCHEN"
"133423","ITEM 133423","KITCHEN"
"132118","ITEM 132118","OTHERS"
"122181","ITEM 122181","KITCHEN"
"130425","ITEM 130425","KITCHEN"
"132080","ITEM 132080","ELECTRONICS"
"132860","ITEM 132860","KITCHEN"
"132873","ITEM 132873","KITCHEN"
"131852","ITEM 131852","KITCHEN"
"133471","ITEM 133471","KITCHEN"
"133630","ITEM 133630","OTHERS"
"133631","ITEM 133631","OTHERS"
"133632","ITEM 133632","OTHERS"
"133633","ITEM 133633","OTHERS"
"133634","ITEM 133634","OTHERS"
"133635","ITEM 133635","OTHERS"
"133636","ITEM 133636","OTHERS"
"133637","ITEM 133637","OTHERS"
"133638","ITEM 133638","OTHERS"
"133639","ITEM 133639","OTHERS"
"132108","ITEM 132108","HOME"
"132109","ITEM 132109","HEALTH"
"132231","ITEM 132231","OTHERS"
"132232","ITEM 132232","OTHERS"
"132233","ITEM 132233","OTHERS"
"132234","ITEM 132234","OTHERS"
"132235","ITEM 132235","OTHERS"
"132236","ITEM 132236","OTHERS"
"132237","ITEM 132237","OTHERS"
"132238","ITEM 132238","OTHERS"
"132239","ITEM 132239","OTHERS"
"132240","ITEM 132240","OTHERS"
"132255","ITEM 132255","ELECTRONICS"
"132316","ITEM 132316","HOME"
"132317","ITEM 132317","HOME"
"132318","ITEM 132318","TOYS"
"132319","ITEM 132319","TOYS"
"132320","ITEM 132320","ELECTRONICS"
"132670","ITEM 132670","OTHERS"
"132671","ITEM 132671","OTHERS"
"133328","ITEM 133328","OTHERS"
"133329","ITEM 133329","OTHERS"
"133425","ITEM 133425","KITCHEN"
"133428","ITEM 133428","OTHERS"
"133268","ITEM 133268","ELECTRONICS"
"133507","ITEM 133507","ELECTRONICS"
"133514","ITEM 133514","HOME"
"133515","ITEM 133515","KITCHEN"
"133516","ITEM 133516","KITCHEN"
"133517","ITEM 133517","KITCHEN"
"133518","ITEM 133518","KITCHEN"
"133531","ITEM 133531","OTHERS"
"133563","ITEM 133563","OTHERS"
"133569","ITEM 133569","HEALTH"
"133578","ITEM 133578","OTHERS"
"132712","ITEM 132712","ELECTRONICS"
"132785","ITEM 132785","OTHERS"
"132786","ITEM 132786","OTHERS"
"130947","ITEM 130947","SPORTS"
"131565","ITEM 131565","HOME"
"132623","ITEM 132623","OTHERS"
"132625","ITEM 132625","OTHERS"
"132627","ITEM 132627","OTHERS"
"132628","ITEM 132628","OTHERS"
"132629","ITEM 132629","OTHERS"
"132630","ITEM 132630","OTHERS"
"132631","ITEM 132631","OTHERS"
"132632","ITEM 132632","OTHERS"
"132633","ITEM 132633","OTHERS"
"132634","ITEM 132634","OTHERS"
"132654","ITEM 132654","KITCHEN"
"132655","ITEM 132655","KITCHEN"
"132656","ITEM 132656","KITCHEN"
"132658","ITEM 132658","HOME"
"132659","ITEM 132659","KITCHEN"
"132661","ITEM 132661","HEALTH"
"132213","ITEM 132213","SPORTS"
"132243","ITEM 132243","HOME"
"132244","ITEM 132244","HOME"
"132247","ITEM 132247","OTHERS"
"132556","ITEM 132556","OTHERS"
"132557","ITEM 132557","OTHERS"
"132672","ITEM 132672","OTHERS"
"132674","ITEM 132674","OTHERS"
"132787","ITEM 132787","OTHERS"
"132858","ITEM 132858","ELECTRONICS"
"130950","ITEM 130950","KITCHEN"
"132761","ITEM 132761","ELECTRONICS"
"133032","ITEM 133032","ELECTRONICS"
"133114","ITEM 133114","OTHERS"
"133141","ITEM 133141","OTHERS"
"133151","ITEM 133151","KITCHEN"
"131303","ITEM 131303","SPORTS"
"131304","ITEM 131304","SPORTS"
"133301","ITEM 133301","OTHERS"
"132710","ITEM 132710","KITCHEN"
"132709","ITEM 132709","KITCHEN"
"132229","ITEM 132229","OTHERS"
"132230","ITEM 132230","OTHERS"
"132517","ITEM 132517","KITCHEN"
"132518","ITEM 132518","ELECTRONICS"
"132519","ITEM 132519","HOME"
"132776","ITEM 132776","HOME"
"132777","ITEM 132777","HOME"
"132779","ITEM 132779","KITCHEN"
"132795","ITEM 132795","KITCHEN"
"132936","ITEM 132936","ELECTRONICS"
"132938","ITEM 132938","HOME"
"132939","ITEM 132939","KITCHEN"
"132765","ITEM 132765","KITCHEN"
"133380","ITEM 133380","HOME"
"132374","ITEM 132374","OTHERS"
"132662","ITEM 132662","KITCHEN"
"132892","ITEM 132892","BEAUTY"
"132884","ITEM 132884","KITCHEN"
"132155","ITEM 132155","OTHERS"
"132156","ITEM 132156","OTHERS"
"132157","ITEM 132157","OTHERS"
"132158","ITEM 132158","OTHERS"
"132248","ITEM 132248","OTHERS"
"132249","ITEM 132249","OTHERS"
"130436","ITEM 130436","KITCHEN"
"131323","ITEM 131323","BEAUTY"
"131321","ITEM 131321","BEAUTY"
"131659","ITEM 131659","KITCHEN"
"133443","ITEM 133443","OTHERS"
"133444","ITEM 133444","KITCHEN"
"133447","ITEM 133447","KITCHEN"
"133449","ITEM 133449","KITCHEN"
"133451","ITEM 133451","KITCHEN"
"133453","ITEM 133453","SPORTS"
"133454","ITEM 133454","SPORTS"
"133336","ITEM 133336","ELECTRONICS"
"133581","ITEM 133581","KITCHEN"
"133582","ITEM 133582","HOME"
"133583","ITEM 133583","KITCHEN"
"133584","ITEM 133584","OTHERS"
"133585","ITEM 133585","OTHERS"
"131654","ITEM 131654","BEAUTY"
"132647","ITEM 132647","ELECTRONICS"
"132784","ITEM 132784","OTHERS"
"132920","ITEM 132920","OTHERS"
"132889","ITEM 132889","KITCHEN"
"133154","ITEM 133154","OTHERS"
"133164","ITEM 133164","KITCHEN"
"133167","ITEM 133167","ELECTRONICS"
"132810","ITEM 132810","KITCHEN"
"133393","ITEM 133393","KITCHEN"
"133640","ITEM 133640","OTHERS"
"133641","ITEM 133641","OTHERS"
"133642","ITEM 133642","OTHERS"
"133643","ITEM 133643","ELECTRONICS"
"133645","ITEM 133645","HOME"
"133646","ITEM 133646","HOME"
"133647","ITEM 133647","OTHERS"
"133648","ITEM 133648","OTHERS"
"133649","ITEM 133649","OTHERS"
"133693","ITEM 133693","KITCHEN"
"133686","ITEM 133686","OTHERS"
"133687","ITEM 133687","OTHERS"
"133689","ITEM 133689","KITCHEN"
"133692","ITEM 133692","OTHERS"
"133694","ITEM 133694","HOME"
"130439","ITEM 130439","KITCHEN"
"127631","ITEM 127631","SPORTS"
"132493","ITEM 132493","ELECTRONICS"
"132558","ITEM 132558","KITCHEN"
"132559","ITEM 132559","HOME"
"132560","ITEM 132560","KITCHEN"
"132561","ITEM 132561","KITCHEN"
"132562","ITEM 132562","HOME"
"132563","ITEM 132563","ELECTRONICS"
"132564","ITEM 132564","HOME"
"132565","ITEM 132565","HOME"
"132566","ITEM 132566","HOME"
"132567","ITEM 132567","HOME"
"132805","ITEM 132805","KITCHEN"
"132764","ITEM 132764","HOME"
"132766","ITEM 132766","HOME"
"133456","ITEM 133456","OTHERS"
"133586","ITEM 133586","OTHERS"
"133587","ITEM 133587","HOME"
"132696","ITEM 132696","OTHERS"
"132697","ITEM 132697","OTHERS"
"132698","ITEM 132698","OTHERS"
"132699","ITEM 132699","OTHERS"
"132702","ITEM 132702","OTHERS"
"132851","ITEM 132851","ELECTRONICS"
"132914","ITEM 132914","KITCHEN"
"132652","ITEM 132652","KITCHEN"
"133086","ITEM 133086","OTHERS"
"133087","ITEM 133087","OTHERS"
"133384","ITEM 133384","KITCHEN"
"132848","ITEM 132848","KITCHEN"
"133577","ITEM 133577","HEALTH"
"133474","ITEM 133474","ELECTRONICS"
"133695","ITEM 133695","HOME"
"133696","ITEM 133696","HOME"
"132607","ITEM 132607","SPORTS"
"132395","ITEM 132395","KITCHEN"
"131345","ITEM 131345","KITCHEN"
"132552","ITEM 132552","ELECTRONICS"
"132393","ITEM 132393","BEAUTY"
"132077","ITEM 132077","KITCHEN"
"132013","ITEM 132013","HOME"
"130426","ITEM 130426","KITCHEN"
"132173","ITEM 132173","KITCHEN"
"132192","ITEM 132192","ELECTRONICS"
"132271","ITEM 132271","OTHERS"
"17742","ITEM 17742","BEAUTY"
"132460","ITEM 132460","SPORTS"
"132462","ITEM 132462","BEAUTY"
"132463","ITEM 132463","TOYS"
"132465","ITEM 132465","HOME"
"132466","ITEM 132466","OTHERS"
"132854","ITEM 132854","OTHERS"
"132855","ITEM 132855","OTHERS"
"132856","ITEM 132856","OTHERS"
"132134","ITEM 132134","HOME"
"132344","ITEM 132344","KITCHEN"
"132345","ITEM 132345","ELECTRONICS"
"132346","ITEM 132346","KITCHEN"
"132347","ITEM 132347","KITCHEN"
"132348","ITEM 132348","TOYS"
"132349","ITEM 132349","HEALTH"
"132193","ITEM 132193","ELECTRONICS"
"132264","ITEM 132264","ELECTRONICS"
"132372","ITEM 132372","HEALTH"
"132343","ITEM 132343","OTHERS"
"132850","ITEM 132850","HOME"
"132871","ITEM 132871","OTHERS"
"132872","ITEM 132872","OTHERS"
"132935","ITEM 132935","KITCHEN"
"132993","ITEM 132993","OTHERS"
"133008","ITEM 133008","OTHERS"
"133009","ITEM 133009","OTHERS"
"133046","ITEM 133046","HOME"
"133076","ITEM 133076","ELECTRONICS"
"133142","ITEM 133142","OTHERS"
"133143","ITEM 133143","OTHERS"
"133203","ITEM 133203","KITCHEN"
"133204","ITEM 133204","ELECTRONICS"
"133205","ITEM 133205","KITCHEN"
"133206","ITEM 133206","KITCHEN"
"133207","ITEM 133207","HOME"
"133222","ITEM 133222","HEALTH"
"131914","ITEM 131914","KITCHEN"
"132826","ITEM 132826","OTHERS"
"133287","ITEM 133287","OTHERS"
"133496","ITEM 133496","ELECTRONICS"
"133722","ITEM 133722","OTHERS"
"133723","ITEM 133723","OTHERS"
"133724","ITEM 133724","OTHERS"
"133726","ITEM 133726","HOME"
"133727","ITEM 133727","KITCHEN"
"133728","ITEM 133728","KITCHEN"
"133729","ITEM 133729","ELECTRONICS"
"133730","ITEM 133730","OTHERS"
"133732","ITEM 133732","OTHERS"
"133743","ITEM 133743","ELECTRONICS"
"132258","ITEM 132258","ELECTRONICS"
"132259","ITEM 132259","KITCHEN"
"132897","ITEM 132897","SPORTS"
"133325","ITEM 133325","OTHERS"
"133326","ITEM 133326","OTHERS"
"133327","ITEM 133327","OTHERS"
"133349","ITEM 133349","ELECTRONICS"
"133350","ITEM 133350","ELECTRONICS"
"133358","ITEM 133358","OTHERS"
"133359","ITEM 133359","OTHERS"
"133365","ITEM 133365","OTHERS"
"133381","ITEM 133381","OTHERS"
"133386","ITEM 133386","OTHERS"
"133388","ITEM 133388","OTHERS"
"118468","ITEM 118468","BEAUTY"
"132329","ITEM 132329","BEAUTY"
"132330","ITEM 132330","HOME"
"132331","ITEM 132331","HOME"
"132332","ITEM 132332","HOME"
"132333","ITEM 132333","HOME"
"132334","ITEM 132334","HOME"
"132335","ITEM 132335","HOME"
"132336","ITEM 132336","HOME"
"132337","ITEM 132337","HOME"
"132459","ITEM 132459","OTHERS"
"118680","ITEM 118680","SPORTS"
"132605","ITEM 132605","ELECTRONICS"
"132170","ITEM 132170","KITCHEN"
"132189","ITEM 132189","KITCHEN"
"133253","ITEM 133253","HOME"
"133254","ITEM 133254","HOME"
"133258","ITEM 133258","ELECTRONICS"
"133259","ITEM 133259","ELECTRONICS"
"14715","ITEM 14715","HOME"
"133310","ITEM 133310","OTHERS"
"133311","ITEM 133311","OTHERS"
"133312","ITEM 133312","OTHERS"
"133313","ITEM 133313","OTHERS"
"131991","ITEM 131991","ELECTRONICS"
"131989","ITEM 131989","ELECTRONICS"
"131945","ITEM 131945","HEALTH"
"131984","ITEM 131984","ELECTRONICS"
"132198","ITEM 132198","HOME"
"132328","ITEM 132328","HOME"
"132350","ITEM 132350","OTHERS"
"133389","ITEM 133389","OTHERS"
"133391","ITEM 133391","OTHERS"
"133820","ITEM 133820","SPORTS"
"132555","ITEM 132555","KITCHEN"
"133681","ITEM 133681","HOME"
"133682","ITEM 133682","HOME"
"133629","ITEM 133629","KITCHEN"
"131299","ITEM 131299","HOME"
"132099","ITEM 132099","KITCHEN"
"132100","ITEM 132100","KITCHEN"
"131237","ITEM 131237","KITCHEN"
"132385","ITEM 132385","HOME"
"132387","ITEM 132387","HEALTH"
"132388","ITEM 132388","ELECTRONICS"
"132606","ITEM 132606","OTHERS"
"132608","ITEM 132608","KITCHEN"
"133330","ITEM 133330","OTHERS"
"133372","ITEM 133372","HOME"
"133373","ITEM 133373","OTHERS"
"133257","ITEM 133257","ELECTRONICS"
"132464","ITEM 132464","HEALTH"
"133429","ITEM 133429","OTHERS"
"133430","ITEM 133430","OTHERS"
"133431","ITEM 133431","OTHERS"
"133432","ITEM 133432","OTHERS"
"133433","ITEM 133433","OTHERS"
"133434","ITEM 133434","OTHERS"
"133435","ITEM 133435","OTHERS"
"133436","ITEM 133436","OTHERS"
"133437","ITEM 133437","OTHERS"
"133439","ITEM 133439","KITCHEN"
"130576","ITEM 130576","KITCHEN"
"131847","ITEM 131847","KITCHEN"
"131992","ITEM 131992","HOME"
"132351","ITEM 132351","OTHERS"
"132355","ITEM 132355","OTHERS"
"132356","ITEM 132356","OTHERS"
"132676","ITEM 132676","KITCHEN"
"133319","ITEM 133319","KITCHEN"
"133320","ITEM 133320","KITCHEN"
"133321","ITEM 133321","SPORTS"
"131296","ITEM 131296","HOME"
"133524","ITEM 133524","ELECTRONICS"
"133691","ITEM 133691","ELECTRONICS"
"132390","ITEM 132390","HOME"
"132639","ITEM 132639","HOME"
"132640","ITEM 132640","HEALTH"
"132641","ITEM 132641","HOME"
"132642","ITEM 132642","KITCHEN"
"132309","ITEM 132309","ELECTRONICS"
"132646","ITEM 132646","OTHERS"
"132392","ITEM 132392","BEAUTY"
"132711","ITEM 132711","OTHERS"
"132864","ITEM 132864","KITCHEN"
"132865","ITEM 132865","SPORTS"
"133262","ITEM 133262","HOME"
"133263","ITEM 133263","HOME"
"133440","ITEM 133440","HOME"
"133441","ITEM 133441","KITCHEN"
"133442","ITEM 133442","HOME"
"133497","ITEM 133497","KITCHEN"
"133498","ITEM 133498","HOME"
"133510","ITEM 133510","OTHERS"
"133511","ITEM 133511","OTHERS"
"133532","ITEM 133532","OTHERS"
"133533","ITEM 133533","OTHERS"
"133534","ITEM 133534","OTHERS"
"133535","ITEM 133535","OTHERS"
"133536","ITEM 133536","OTHERS"
